#Name;Name mit Ort;Nummer;Globale ID;GKZ;Gemeinde;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
Möglinger Straße;Asperg Möglinger Straße;3402;de:08118:3402;8118003;Asperg;Asperg;LB;34,36,45,46,3,2;Bus;433,536,536A;31433_,31536_,31536a;3;31;9,130615691;48,90335656
Saarstraße;Asperg Saarstraße;3404;de:08118:3404;8118003;Asperg;Asperg;LB;34,36,45,46,2,3;Bus;433,536A;31433_,31536a;2;31;9,14758552;48,89926255
Neckarstraße;Asperg Neckarstraße;5478;de:08118:5478;8118003;Asperg;Asperg;LB;34,36,45,46,2,3;Bus;433,536A;31433_,31536a;2;31;9,149490018;48,89760552
Berliner Straße;Asperg Berliner Str.;6947;de:08118:6947;8118003;Asperg;Asperg;LB;2,3,34,36,45,46;Bus;433,536A;31433_,31536a;2;31;9,133434976;48,90177969
Stuttgarter Straße;Asperg Stuttgarter Str.;6948;de:08118:6948;8118003;Asperg;Asperg;LB;2,3,34,36,45,46;Bus;433,536A;31433_,31536a;2;31;9,136357666;48,90317004
Westbahnhof;Westbahnhof;6249;de:08111:6249;8111000;Stuttgart;Stuttgart;S;1,10,20;Bus;44,50,92;30044_,30050_,30092_;3;30;9,145080596;48,76931824
Westbahnhof (Schleife);Westbahnhof (Schleife);6250;de:08111:6250;8111000;Stuttgart;Stuttgart;S;1,10,20;Bus;44,50,92;30044_,30050_,30092_;3;30;9,145732268;48,7688678
Leipziger Platz;Leipziger Platz;2050;de:08111:2050;8111000;Stuttgart;Stuttgart;S;10,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,1501297;48,77002215
Senefelderstraße;Senefelderstraße;2053;de:08111:2053;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,163291016;48,77195553
Kunstakademie;Kunstakademie;2241;de:08111:2241;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,175412695;48,79922049
Viergiebelweg;Viergiebelweg;2242;de:08111:2242;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,175485365;48,79664857
Obere Mönchhalde;Obere Mönchhalde;2243;de:08111:2243;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,17433231;48,7938537
Helfferichstraße;Helfferichstraße;2244;de:08111:2244;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,170988335;48,79108908
Am Kriegsbergturm;Am Kriegsbergturm;2245;de:08111:2245;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,174101089;48,78997835
Im Kaisemer;Im Kaisemer;2246;de:08111:2246;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,175878292;48,788375
Postdörfle;Postdörfle;2247;de:08111:2247;8111000;Stuttgart;Stuttgart;S;1,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,177497362;48,7882646
Seyfferstraße;Seyfferstraße;2263;de:08111:2263;8111000;Stuttgart;Stuttgart;S;10,1;"Bus;Nachtbus";44,N2;30044_,33002_;2;30,33;9,152904045;48,76973973
König-Wilhelm-Platz;Marbach (N) König-Wilhelm-Pl.;3537;de:08118:3537;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";443,451,456A,457,460A,N40;31443_,31451_,31456a,31457_,31460a,34040_;6;31,34;9,258632431;48,93846105
Güntterstraße;Marbach (N) Güntterstr.;5372;de:08118:5372;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";443,451,457,N40;31443_,31451_,31457_,34040_;4;31,34;9,262301364;48,94052094
Stadtzentrum;Freiberg (N) Stadtzentrum;3521;de:08118:3521;8118078;Freiberg am Neckar;Freiberg (N);LB;44,3;"Bus;Nachtbus";444,444A,446,446A,459,564,N44;31444_,31444a,31446_,31446a,31459_,31564_,34044_;7;31,34;9,192975806;48,9344985
Wiegehalle;Pleidelsheim Wiegehalle;5571;de:08118:5571;8118063;Pleidelsheim;Pleidelsheim;LB;4,55;"Bus;Nachtbus";444,444A,459,N44;31444_,31444a,31459_,34044_;4;31,34;9,204318585;48,96136532
SÜWAG;Pleidelsheim SÜWAG;5572;de:08118:5572;8118063;Pleidelsheim;Pleidelsheim;LB;4,55;"Bus;Nachtbus";444,444A,459,N44;31444_,31444a,31459_,34044_;4;31,34;9,205119822;48,966921
Talstraße;Höpfigheim Talstraße;3591;de:08118:3591;8118070;Steinheim a.d.Murr;Höpfigheim;LB;55,65,4,5;"Bus;Nachtbus";444,444A,N44;31444_,31444a,34044_;3;31,34;9,246318629;48,98236049
Obere Seewiesen;Höpfigheim Obere Seewiesen;3592;de:08118:3592;8118070;Steinheim a.d.Murr;Höpfigheim;LB;55,65,4,5;"Bus;Nachtbus";444,444A,N44;31444_,31444a,34044_;3;31,34;9,248257087;48,98205959
Endwiesenstraße;Höpfigheim Endwiesenstraße;3597;de:08118:3597;8118070;Steinheim a.d.Murr;Höpfigheim;LB;55,65,4,5;"Bus;Nachtbus";444,444A,N44;31444_,31444a,34044_;3;31,34;9,238083482;48,98009384
Hauptstraße;Höpfigheim Hauptstraße;5573;de:08118:5573;8118070;Steinheim a.d.Murr;Höpfigheim;LB;4,5,55,65;"Bus;Nachtbus";444,444A,N44;31444_,31444a,34044_;3;31,34;9,241421185;48,98100408
Bilfinger Straße;Freiberg (N) Bilfinger Str.;3523;de:08118:3523;8118078;Freiberg am Neckar;Freiberg (N);LB;44,3;"Bus;Nachtbus";444,446,446A,564,N44;31444_,31446_,31446a,31564_,34044_;5;31,34;9,187415792;48,9367917
Bietigheimer Straße;Großingersh. Bietigheimer Str.;5566;de:08118:5566;8118077;Ingersheim;Großingersheim;LB;4,55;"Bus;Nachtbus";444,446,446A,567,567A,N44;31444_,31446_,31446a,31567_,31567a,34044_;6;31,34;9,178664373;48,95902513
Tiefengasse;Großingersheim Tiefengasse;5934;de:08118:5934;8118077;Ingersheim;Großingersheim;LB;4,55;"Bus;Nachtbus";444,446,446A,567,567A,N44;31444_,31446_,31446a,31567_,31567a,34044_;6;31,34;9,184118411;48,96053619
Blumenstraße;Kleiningersheim Blumenstr.;5568;de:08118:5568;8118077;Ingersheim;Kleiningersheim;LB;4,55;Bus;444,446,446A,567A;31444_,31446_,31446a,31567a;4;31;9,200279983;48,97584967
Brühlstraße;Großing. Brühlstraße;5567;de:08118:5567;8118077;Ingersheim;Großingersheim;LB;4,55;"Bus;Nachtbus";444,446,446A,567A,N44;31444_,31446_,31446a,31567a,34044_;5;31,34;9,183436433;48,96446682
Schlossstraße;Kleiningersh. Schlossstr.;6718;de:08118:6718;8118077;Ingersheim;Kleiningersheim;LB;55,4;"Bus;Nachtbus";444,446,446A,567A,N44;31444_,31446_,31446a,31567a,34044_;5;31,34;9,196695902;48,97453402
Wellarium;Steinheim (M) Wellarium;3504;de:08118:3504;8118070;Steinheim a.d.Murr;Steinheim (M);LB;55,65,4,5;Bus;444,460,460A;31444_,31460_,31460a;3;31;9,268265379;48,97333735
Bahnhof;Steinheim (M) Bf;5602;de:08118:5602;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;"Bus;Nachtbus";444,460,460A,461,N46;31444_,31460_,31460a,31461_,34046_;5;31,34;9,276128395;48,96755483
Höpfigheimer Straße;Steinh.(M) Höpfigheimer Str.;5599;de:08118:5599;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;Bus;444,460A,461;31444_,31460a,31461_;3;31;9,275081431;48,9684026
Am Friedhof;Pleidelsheim Am Friedhof;3582;de:08118:3582;8118063;Pleidelsheim;Pleidelsheim;LB;55,4;"Bus;Nachtbus";444,567,N44;31444_,31567_,34044_;3;31,34;9,200350628;48,959439
Hauptstraße;Pleidelsheim Hauptstraße;5570;de:08118:5570;8118063;Pleidelsheim;Pleidelsheim;LB;4,55;"Bus;Nachtbus";444,567,N44;31444_,31567_,34044_;3;31,34;9,203940905;48,95917192
Beihinger Platz;Freiberg (N) Beihinger Platz;3519;de:08118:3519;8118078;Freiberg am Neckar;Freiberg (N);LB;44,3;Bus;444A,459;31444a,31459_;2;31;9,205016493;48,93846118
Hohenzollernstraße;Pleidelsheim Hohenzollernstr.;3565;de:08118:3565;8118063;Pleidelsheim;Pleidelsheim;LB;55,4;Bus;444A,459;31444a,31459_;2;31;9,198633042;48,95676233
Robert-Bosch-Straße;Pleidelsheim R.-Bosch-Str.;5560;de:08118:5560;8118063;Pleidelsheim;Pleidelsheim;LB;4,55;Bus;444A,459;31444a,31459_;2;31;9,197912764;48,95418284
Beihinger Straße;Pleidelsheim Beihinger Str.;5569;de:08118:5569;8118063;Pleidelsheim;Pleidelsheim;LB;4,55;Bus;444A,459;31444a,31459_;2;31;9,204327293;48,9568243
Wiegehalle/Riedbachstraße;Pleidelsh. Wiegeh./Riedb.str.;3470;de:08118:3470;8118063;Pleidelsheim;Pleidelsheim;LB;55,4;Bus;444A,567;31444a,31567_;2;31;9,204659242;48,96118487
Schule;Großingersheim Schule;5544;de:08118:5544;8118077;Ingersheim;Großingersheim;LB;4,55;Bus;446,446A,567A;31446_,31446a,31567a;3;31;9,178580253;48,96222645
Starenweg;Freiberg (N) Starenweg;3559;de:08118:3559;8118078;Freiberg am Neckar;Freiberg (N);LB;44,3;"Bus;Nachtbus";446,446A,N44;31446_,31446a,34044_;3;31,34;9,180258121;48,93527448
Löchlesäcker;Freiberg (N) Löchlesäcker;6940;de:08118:6940;8118078;Freiberg am Neckar;Freiberg (N);LB;3,44;"Bus;Nachtbus";446,446A,N44;31446_,31446a,34044_;3;31,34;9,175864953;48,93964247
Elwertstraße;Elwertstraße;2358;de:08111:2358;8111000;Stuttgart;Stuttgart;S;20,1;"Bus;Nachtbus";45,N5;30045_,33005_;2;30,33;9,217673284;48,79824898
Tal-/Landhausstraße;Tal-/Landhausstraße;6078;de:08111:6078;8111000;Stuttgart;Stuttgart;S;10,1;"Bus;Nachtbus";45,N5,N7;30045_,33005_,33007_;3;30,33;9,212891874;48,7845356
Stadionhalle;Marbach (N) Stadionhalle;3549;de:08118:3549;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;Bus;451,456A,457,460A;31451_,31456a,31457_,31460a;4;31;9,263168771;48,93416152
Hölderlinstraße;Marbach (N) Hölderlinstraße;3596;de:08118:3596;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";451,457,N40;31451_,31457_,34040_;3;31,34;9,260381734;48,93625403
Rielingshäuser Straße;Marb.(N) Rielingshäuser Str.;5363;de:08118:5363;8118049;Marbach am Neckar;Marbach (N);LB;3,4,44,55;"Bus;Nachtbus";455,457,464,N40;31455_,31457_,31464_,34040_;4;31,34;9,269526801;48,94387629
Schweißbrücke;Erdmannh. Schweißbrücke;5370;de:08118:5370;8118014;Erdmannhausen;Erdmannhausen;LB;3,4,44,55;"Bus;Nachtbus";455,457,464,N40;31455_,31457_,31464_,34040_;4;31,34;9,299823529;48,94922361
Huober;Erdmannhausen Huober;5371;de:08118:5371;8118014;Erdmannhausen;Erdmannhausen;LB;55,3,4,44;"Bus;Nachtbus";455,457,464,N40;31455_,31457_,31464_,34040_;4;31,34;9,282364133;48,94721756
Schillerstraße;Kirchberg (M) Schillerstr.;6858;de:08119:6858;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;"Bus;Nachtbus";455,477,488,N30;31455_,31477_,31488_,34030_;4;31,34;9,343915324;48,94237424
Feuerwehr;Kirchberg (M) Feuerwehr;7096;de:08119:7096;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;4,55,54;"Bus;Nachtbus";455,477,488,N30;31455_,31477_,31488_,34030_;4;31,34;9,349627704;48,94328323
Rathaus;Kirchberg (M) Rathaus;3527;de:08119:3527;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;"Bus;Nachtbus";455,477,488,N30,N40;31455_,31477_,31488_,34030_,34040_;5;31,34;9,340696629;48,94279745
Burgstaller Straße;Erbstetten Burgstaller Str.;3471;de:08119:3471;8119018;Burgstetten;Erbstetten;WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,388408334;48,9254714
Rötesiedlung;Burgst.(M) Rötesiedlung;3507;de:08119:3507;8119018;Burgstetten;Burgstall (Burgstetten);WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,374902028;48,92410439
Murrbrücke;Burgstall (M) Murrbrücke;3508;de:08119:3508;8119018;Burgstetten;Burgstall (Burgstetten);WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,364618702;48,93048588
Kelterweg;Burgstall (M) Kelterweg;3509;de:08119:3509;8119018;Burgstetten;Burgstall (Burgstetten);WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,372673849;48,9272409
Ortsmitte;Erbstetten Ortsmitte;3513;de:08119:3513;8119018;Burgstetten;Erbstetten;WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,391262632;48,92750296
Auf den Rüdern;Burgst.(M) Auf den Rüdern;3545;de:08119:3545;8119018;Burgstetten;Burgstall (Burgstetten);WN;54,4;"Bus;Nachtbus";455,477,N30;31455_,31477_,34030_;3;31,34;9,363224873;48,93399722
Marbacher Straße;Kirchberg (M) Marbacher Str.;3526;de:08119:3526;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;"Bus;Nachtbus";455,488,N40;31455_,31488_,34040_;3;31,34;9,330942228;48,94163893
Neuschöntal;Backnang Neuschöntal;3511;de:08119:3511;8119008;Backnang;Backnang;WN;53,54,4;"Bus;Nachtbus";455,N30;31455_,34030_;2;31,34;9,404957517;48,93513492
Burgstaller Straße;Kirchberg (M) Burgstaller Str.;3528;de:08119:3528;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;"Bus;Nachtbus";455,N30;31455_,34030_;2;31,34;9,34861011;48,94417653
Rathaus;Erdmannhausen Rathaus;3515;de:08118:3515;8118014;Erdmannhausen;Erdmannhausen;LB;44,55,3,4;Bus;456,456A;31456_,31456a;2;31;9,296264451;48,94073527
Waage;Erdmannhausen Waage;3517;de:08118:3517;8118014;Erdmannhausen;Erdmannhausen;LB;44,55,3,4;Bus;456,456A;31456_,31456a;2;31;9,292202927;48,94180672
Birkhau;Affalterbach Birkhau;3600;de:08118:3600;8118001;Affalterbach;Affalterbach;LB;43,3;Bus;456,456A;31456_,31456a;2;31;9,343320611;48,92336661
Klingenstraße;Affalterbach Klingenstr.;3601;de:08118:3601;8118001;Affalterbach;Affalterbach;LB;43,3;Bus;456,456A;31456_,31456a;2;31;9,327391693;48,92267566
Wolfsölden;Affalterbach Wolfsölden;3603;de:08118:3603;8118001;Affalterbach;Affalterbach;LB;43,3;Bus;456,456A;31456_,31456a;2;31;9,353366833;48,9218705
Turnhalle;Erdmannhausen Turnhalle;3516;de:08118:3516;8118014;Erdmannhausen;Erdmannhausen;LB;44,55,3,4;"Bus;Nachtbus";456,456A,N40;31456_,31456a,34040_;3;31,34;9,298127022;48,93718756
Waage;Affalterbach Waage;3602;de:08118:3602;8118001;Affalterbach;Affalterbach;LB;43,3;"Bus;Nachtbus";456,456A,N40;31456_,31456a,34040_;3;31,34;9,323427705;48,92372995
Piemonteser Straße;Erdmannhausen Piemonteser Str.;3563;de:08118:3563;8118014;Erdmannhausen;Erdmannhausen;LB;44,55,3,4;Bus;456A;31456a;1;31;9,297746079;48,93739536
Bahnhofstraße;Erdmannhausen Bahnhofstr.;3551;de:08118:3551;8118014;Erdmannhausen;Erdmannhausen;LB;44,55,3,4;"Bus;Nachtbus";456A,N40;31456a,34040_;2;31,34;9,298166987;48,94617059
Marbacher Straße;Affalterbach Marbacher Str.;3599;de:08118:3599;8118001;Affalterbach;Affalterbach;LB;43,3;"Bus;Nachtbus";456A,N40;31456a,34040_;2;31,34;9,321716587;48,92288948
Zwingelh. Großaspacher Straße;Kirchb.(M) Zw. Großasp. Str.;3547;de:08119:3547;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;Bus;457,477,488;31457_,31477_,31488_;3;31;9,367544421;48,95531285
Schillerhöhe;Marbach (N) Schillerhöhe;3550;de:08118:3550;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";457,N40;31457_,34040_;2;31,34;9,257828043;48,93335532
Bad-Berka-Weg;Marbach (N) Bad-Berka-Weg;3594;de:08118:3594;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";457,N40;31457_,34040_;2;31,34;9,260247525;48,93145254
Weimarstraße;Marbach (N) Weimarstraße;3595;de:08118:3595;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";457,N40;31457_,34040_;2;31,34;9,261243931;48,93408498
Frühmeßhof;Kirchberg (M) Frühmeßhof;5366;de:08119:5366;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;4,54,55;"Bus;Nachtbus";457,N40;31457_,34040_;2;31,34;9,354188101;48,96459859
Hauptstraße;Rielingshausen Hauptstraße;5369;de:08118:5369;8118049;Marbach am Neckar;Rielingshausen;LB;3,4,44,55;"Bus;Nachtbus";457,N40;31457_,34040_;2;31,34;9,326119982;48,95990669
Sattlerei Eisele;Hessigh. Sattlerei Eisele;5578;de:08118:5578;8118028;Hessigheim;Hessigheim;LB;4,55;Bus;459,459A,464;31459_,31459a,31464_;3;31;9,184388468;48,99293416
Neusatz;Besigheim Neusatz;5580;de:08118:5580;8118007;Besigheim;Besigheim;LB;4,5,55,65;"Bus;Nachtbus";459,459A,464,568,568A,573,574,574A,N58;31459_,31459a,31464_,31568_,31568a,31573_,31574_,31574a,34058_;9;31,34;9,151380344;49,00370086
Hessigheimer Straße;Mundelsheim Hessigheimer Str.;5575;de:08118:5575;8118053;Mundelsheim;Mundelsheim;LB;4,55;"Bus;Nachtbus";459,459A,464,N44;31459_,31459a,31464_,34044_;4;31,34;9,204825474;49,00164883
Gartenstraße;Hessigheim Gartenstraße;5576;de:08118:5576;8118028;Hessigheim;Hessigheim;LB;4,55;"Bus;Nachtbus";459,459A,464,N44;31459_,31459a,31464_,34044_;4;31,34;9,190138427;48,99219645
Lange Straße;Mundelsheim Lange Str.;5574;de:08118:5574;8118053;Mundelsheim;Mundelsheim;LB;4,55;"Bus;Nachtbus";459,459A,N44;31459_,31459a,34044_;3;31,34;9,206647403;48,99607951
Oberamteigasse;Besigheim Oberamteigasse;3588;de:08118:3588;8118007;Besigheim;Besigheim;LB;55,65,4,5;Bus;459,464,560,568,573,574;31459_,31464_,31560_,31568_,31573_,31574_;6;31;9,141672055;49,00216661
Kelterplatz;Besigheim Kelterplatz;5582;de:08118:5582;8118007;Besigheim;Besigheim;LB;4,5,55,65;Bus;459,464,560,568,573,574;31459_,31464_,31560_,31568_,31573_,31574_;6;31;9,139782771;49,00101795
Jahnstraße;Besigheim Jahnstraße;5581;de:08118:5581;8118007;Besigheim;Besigheim;LB;4,5,55,65;"Bus;Nachtbus";459A,560,568A,574,574A,N58;31459a,31560_,31568a,31574_,31574a,34058_;6;31,34;9,148179305;48,99815695
Schule;Hessigheim Schule;3564;de:08118:3564;8118028;Hessigheim;Hessigheim;LB;55,4;Bus;459A,568A;31459a,31568a;2;31;9,188239432;48,99590429
Waldstraße;Großbottwar Waldstraße;5605;de:08118:5605;8118021;Großbottwar;Großbottwar;LB;65,5;"Bus;Nachtbus";460,460A,461,464,X46,N46;31460_,31460a,31461_,31464_,31X46_,34046_;6;31,34;9,289671716;48,9972673
Rosenplatz;Großbottwar Rosenplatz;5608;de:08118:5608;8118021;Großbottwar;Großbottwar;LB;65,5;"Bus;Nachtbus";460,460A,461,465,X46,N46;31460_,31460a,31461_,31465_,31X46_,34046_;6;31,34;9,293937553;48,99994511
Kelter;Großbottwar Kelter;5609;de:08118:5609;8118021;Großbottwar;Großbottwar;LB;65,5;"Bus;Nachtbus";460,460A,461,465,X46,N46;31460_,31460a,31461_,31465_,31X46_,34046_;6;31,34;9,298920193;49,00356506
Ortsmitte;Murr Ortsmitte;5598;de:08118:5598;8118054;Murr;Murr;LB;4,55;"Bus;Nachtbus";460,460A,461,567,N46;31460_,31460a,31461_,31567_,34046_;5;31,34;9,259506289;48,9621533
Blattert;Murr Blattert;5597;de:08118:5597;8118054;Murr;Murr;LB;4,55;"Bus;Nachtbus";460,460A,461,N46;31460_,31460a,31461_,34046_;4;31,34;9,252179338;48,95801524
Hardtlinde;Murr Hardtlinde;5600;de:08118:5600;8118054;Murr;Murr;LB;4,55;"Bus;Nachtbus";460,460A,461,N46;31460_,31460a,31461_,34046_;4;31,34;9,262058532;48,96447646
Murrer Straße;Steinheim (M) Murrer Str.;5601;de:08118:5601;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;"Bus;Nachtbus";460,460A,461,N46;31460_,31460a,31461_,34046_;4;31,34;9,270469825;48,96675898
Lichtenberger Straße;Oberstenf. Lichtenberger Str.;5594;de:08118:5594;8118060;Oberstenfeld;Oberstenfeld;LB;5,6,65,75;"Bus;Nachtbus";460,460A,463,467,N46;31460_,31460a,31463_,31467_,34046_;5;31,34;9,32379025;49,02387374
Kreuzstraße;Oberstenfeld Kreuzstr.;5614;de:08118:5614;8118060;Oberstenfeld;Oberstenfeld;LB;65,75,5,6;"Bus;Nachtbus";460,460A,463,467,N46;31460_,31460a,31463_,31467_,34046_;5;31,34;9,329195212;49,02656501
Schule;Gronau Schule;5615;de:08118:5615;8118060;Oberstenfeld;Gronau;LB;65,75,5,6;"Bus;Nachtbus";460,460A,463,467,N46;31460_,31460a,31463_,31467_,34046_;5;31,34;9,336990674;49,03283687
Rathaus;Oberstenfeld Rathaus;5612;de:08118:5612;8118060;Oberstenfeld;Oberstenfeld;LB;65,75,5,6;"Bus;Nachtbus";460,460A,463,X46,N46;31460_,31460a,31463_,31X46_,34046_;5;31,34;9,319552953;49,0240834
Kelter;Steinheim (M) Kelter;5603;de:08118:5603;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;"Bus;Nachtbus";460,460A,464,N46;31460_,31460a,31464_,34046_;4;31,34;9,279648286;48,96688092
Kleinbottwar;Kleinbottwar;5604;de:08118:5604;8118070;Steinheim a.d.Murr;Kleinbottwar;LB;4,5,55,65;"Bus;Nachtbus";460,460A,464,N46;31460_,31460a,31464_,34046_;4;31,34;9,286568699;48,98046892
Kleinbottwarer Straße;Steinh.(M) Kleinbottwarer Str.;5922;de:08118:5922;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;"Bus;Nachtbus";460,460A,464,N46;31460_,31460a,31464_,34046_;4;31,34;9,282448565;48,96938288
Sauserhof;Großbottwar Sauserhof;5610;de:08118:5610;8118021;Großbottwar;Großbottwar;LB;65,5;"Bus;Nachtbus";460,460A,465,X46,N46;31460_,31460a,31465_,31X46_,34046_;5;31,34;9,309390507;49,01253843
Flickenwiesen;Großbottwar Flickenwiesen;6971;de:08118:6971;8118021;Großbottwar;Großbottwar;LB;5,65;"Bus;Nachtbus";460,460A,465,X46,N46;31460_,31460a,31465_,31X46_,34046_;5;31,34;9,301675522;49,00717267
Breslauer Straße;Beilstein Breslauer Straße;32323;de:08125:4676;8125008;Beilstein;Beilstein;HNLA;6,75;"Bus;Nachtbus";460,460A,N46;31460_,31460a,34046_;3;31,34;9,321285973;49,03838484
Schmidhausen Abzweig;Beilstein Schmidhausen Abzw.;32324;de:08125:4677;8125008;Beilstein;Beilstein;HNLA;6,75;"Bus;Nachtbus";460,460A,N46;31460_,31460a,34046_;3;31,34;9,329907813;49,03918773
Langhans;Beilstein Langhans;32304;de:08125:4672;8125008;Beilstein;Beilstein;HNLA;6,75;Bus;460,460A,X46;31460_,31460a,31X46_;3;31;9,313017858;49,04159076
Schulzentrum;Beilstein Schulzentrum;32310;de:08125:32310;8125008;Beilstein;Beilstein;HNLA;6,75;Bus;460,460A,X46;31460_,31460a,31X46_;3;31;9,311080383;49,04454538
Nussbaumweg;Oberstenfeld Nussbaumweg;5611;de:08118:5611;8118060;Oberstenfeld;Oberstenfeld;LB;65,75,5,6;"Bus;Nachtbus";460,460A,X46,N46;31460_,31460a,31X46_,34046_;4;31,34;9,31620642;49,020307
Apotheke;Beilstein Apotheke;32322;de:08125:4673;8125008;Beilstein;Beilstein;HNLA;6,75;"Bus;Nachtbus";460,460A,X46,N46;31460_,31460a,31X46_,34046_;4;31,34;9,315768312;49,039623
Krankenhaus;Marbach (N) Krankenhaus;3533;de:08118:3533;8118049;Marbach am Neckar;Marbach (N);LB;44,55,3,4;"Bus;Nachtbus";460,461,X46,N46;31460_,31461_,31X46_,34046_;4;31,34;9,259918824;48,94172229
Raiffeisenstraße;Winzerhausen Raiffeisenstr.;5607;de:08118:5607;8118021;Großbottwar;Winzerhausen;LB;65,5;Bus;460A,461;31460a,31461_;2;31;9,264925579;49,02344871
Aussiedlerhöfe;Großb. Aussiedlerhöfe;5619;de:08118:5619;8118021;Großbottwar;Großbottwar;LB;65,5;Bus;460A,461;31460a,31461_;2;31;9,282284654;49,00558529
Holzweilerhof;Winzerh. Holzweilerhof;5620;de:08118:5620;8118021;Großbottwar;Winzerhausen;LB;65,5;Bus;460A,461;31460a,31461_;2;31;9,250101372;49,01200807
Seestraße;Kleinbottwar Seestraße;6986;de:08118:6986;8118070;Steinheim a.d.Murr;Kleinbottwar;LB;4,5,55,65;Bus;460A,461;31460a,31461_;2;31;9,285774354;48,9801202
Horrenwinkel;Steinheim (M) Horrenwinkel;6987;de:08118:6987;8118070;Steinheim a.d.Murr;Steinheim (M);LB;4,5,55,65;Bus;460A,461;31460a,31461_;2;31;9,280706065;48,97283111
Schulzentrum;Steinheim (M) Schulzentrum;6988;de:08118:6988;8118070;Steinheim a.d.Murr;Steinheim (M);LB;55,4,5,65;Bus;460A,461;31460a,31461_;2;31;9,272659753;48,97262564
Bachstraße;Großbottwar Bachstraße;5606;de:08118:5606;8118021;Großbottwar;Großbottwar;LB;65,5;Bus;460A,461,464;31460a,31461_,31464_;3;31;9,291673475;49,00072418
Schulzentrum;Großbottwar Schulzentrum;3553;de:08118:3553;8118021;Großbottwar;Großbottwar;LB;65,5;Bus;460A,461,465;31460a,31461_,31465_;3;31;9,288066715;48,99857517
Schule;Oberstenfeld Schule;3338;de:08118:3338;8118060;Oberstenfeld;Oberstenfeld;LB;5,6,65,75;Bus;460A,463,465;31460a,31463_,31465_;3;31;9,317789421;49,02627333
Beilsteiner Straße;Oberstenfeld Beilsteiner Str.;5593;de:08118:5593;8118060;Oberstenfeld;Oberstenfeld;LB;5,6,65,75;Bus;460A,463,467,X46;31460a,31463_,31467_,31X46_;4;31;9,319456775;49,02614283
Katholische Kirche;Oberstenf. Kath. Kirche;5613;de:08118:5613;8118060;Oberstenfeld;Oberstenfeld;LB;65,75,5,6;"Bus;Nachtbus";460A,463,467,X46,N46;31460a,31463_,31467_,31X46_,34046_;5;31,34;9,317845877;49,02869202
Zwingelhäuser Straße;Kirchb.(M) Zwingelhäuser Str.;6861;de:08119:6861;8119038;Kirchberg a.d.Murr;Kirchberg (M);WN;54,55,4;"Bus;Nachtbus";477,488,N40;31477_,31488_,34040_;3;31,34;9,34607159;48,94426512
